,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000376,16351.0404155001,0.0847226729994199,0.0231374625593622,0.000129309847392007,0.00150865368307398
WBGene00000377,20142.8857261113,0.0825967881405406,0.0212991366141104,4.44925696355641e-05,0.000667271961776471
WBGene00000378,19029.6425294054,0.122433471298354,0.0254871557946916,7.24459088049533e-07,2.60845519424946e-05
WBGene00000379,18936.7670137848,0.0934931830127849,0.0211242534812503,3.46146188328691e-06,9.34738936065935e-05
WBGene00000380,26735.1701547504,0.0781483330417696,0.0232446234085031,0.000349059163747625,0.00318180154761008
WBGene00000381,16719.2528325475,0.107839499495175,0.0229479293625619,1.49950650497479e-06,4.8110404251196e-05
WBGene00000382,4546.50297732557,0.104646132190595,0.0272062371683411,2.33134497292185e-05,0.00041815647619669
WBGene00000383,8473.68789095295,0.0252138675300233,0.0217722868441525,0.204544252954867,0.344480926676907
WBGene00000386,12465.5108852328,0.079106182124671,0.0208944331587469,7.16267653537811e-05,0.000981422973061005
WBGene00000387,2855.49601483976,0.0600699059966082,0.0247622253711861,0.00886373103147539,0.0351565733261885
WBGene00000388,2820.90846453776,0.0167631911343094,0.0232528272210787,0.447957084810648,0.60076769097937
WBGene00000390,9757.80617625822,0.0620531120148353,0.0158745756010329,5.75108780909477e-05,0.00082244015911014
WBGene00000391,217.757946677444,0.02256242526077,0.0582670240958757,0.518115678885424,0.660951239027434
WBGene00000392,1211.86664652799,0.0751210760332266,0.0386406920667648,0.0247994241234187,0.0748654362426938
WBGene00000393,1026.35572872989,0.00144173808338596,0.0361728434888929,0.962724851860343,0.97674072713007
WBGene00000395,318.018460785695,0.0525415637007827,0.0564208566637463,0.179540564321743,0.31504058409888
WBGene00000396,4764.45222691551,0.0405489208871452,0.030816416494206,0.142186167474674,0.265909263137602
WBGene00000397,141.862736797177,0.0299709013975761,0.0634627304213556,0.384545401885538,0.540967820625172
WBGene00000403,1860.99350430313,-0.0678452047188939,0.0357288885527066,0.0289595347839182,0.0839761722302345
WBGene00000405,10206.7219631621,0.10430928287565,0.0242479987488262,5.33672112991925e-06,0.000127864287035145
WBGene00000406,428.72461423346,0.0364102674640025,0.0458800192610722,0.305390537035714,0.460555222926926
