,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,SNR,logq
WBGene00009844,7.55269900773684,-0.327739829476043,0.40963553169405,-0.800076663566447,0.423666380953684,0.466170751942731,cwp-5,-0.0433937363504507,0.331454978066294
WBGene00001921,33.3219699697039,-0.55747361310487,0.697510118509195,-0.799233729105424,0.42415489764051,0.46667793594502,his-47,-0.0167299116352281,0.3309827316279
WBGene00018184,760.951025342171,0.0531891064194805,0.0665972989401086,0.79866762265109,0.424483165425735,0.467008751040158,F38E9.1,6.98981992902413e-05,0.330674981333581
WBGene00022536,2.11998723541351,0.738401916694297,0.92489266716147,0.798364981052861,0.424658718912625,0.467171520519947,ZC178.2,0.348304888048191,0.330523640334928
WBGene00012824,33.2786573353328,-0.169261281947925,0.212385165821639,-0.796954350804662,0.42547754360811,0.468041892256894,Y43F8B.14,-0.00508618121946331,0.329715273503295
WBGene00022444,2.43965326892882,1.57482297462262,1.98117105770531,0.794895003385852,0.426674581021936,0.469328172546911,Y110A2AL.7,0.645510980875605,0.328523375439254
WBGene00006439,91106.7394178184,-0.0105549092562923,0.0132813564674109,-0.794716208558321,0.426778601689372,0.469412080878022,ant-1.1,-1.1585212382464e-07,0.328445737508738
WBGene00016933,2.21782042029533,-0.652018892915294,0.821771882817324,-0.7934305207425,0.427527034539347,0.470204718626722,C54G7.1,-0.293990842066677,0.327713016931061
WBGene00001156,725.15703019403,0.0509107630231518,0.0642262319523368,0.792678652874007,0.427965070693853,0.470655893641284,ech-7,7.0206535830632e-05,0.32729649862503
WBGene00012329,2.80827202558049,0.626406848254286,0.790564905697104,0.792353472485518,0.428154600795713,0.470833732488521,sre-44,0.223057753147972,0.327132430049449
WBGene00003473,5.82261675526249,0.425565389552285,0.537613277099704,0.791582737405798,0.428604015737253,0.471297320228819,mtl-1,0.0730883393909891,0.326705029608379
WBGene00004002,36.1260401467835,-0.194746324580528,0.246076384850941,-0.79140598842304,0.428707116576705,0.471380061973073,pgp-8,-0.00539074650277902,0.326628790836295
WBGene00015707,3.36342195449741,-0.517070757044505,0.653462730857033,-0.791278113698011,0.428781717180442,0.471431457890113,C12D5.4,-0.153733538057305,0.326581441047468
WBGene00008785,13.1846040764964,-0.254207104147021,0.321512759891058,-0.790659456978186,0.42914274079785,0.47179773939596,F14B6.4,-0.0192806020318945,0.326244144353798
WBGene00164973,9.76467165404991,-0.290476791424012,0.367815427916898,-0.789735202433216,0.429682428282189,0.472360382864719,C39B10.7,-0.0297477274930731,0.325726534057547
WBGene00015412,8.69484435927141,-0.308976550777814,0.392445100477436,-0.787311525617018,0.431099524328191,0.473878469857538,lgc-9,-0.035535604550339,0.324333022540261
WBGene00018202,5.04871124497509,-0.388755009177055,0.493796587618899,-0.787277633998329,0.431119359565482,0.473878469857538,F39F10.2,-0.0770008404746811,0.324333022540261
WBGene00013406,977.541938593286,-0.0462112640005563,0.0587076117498217,-0.78714263147822,0.431198375710291,0.473934539984754,Y63D3A.7,-4.72729221899736e-05,0.324281639099382
WBGene00008860,756.408176821682,0.0417047114502428,0.053044150438514,0.786226400186854,0.431734862106175,0.474493380401533,romo-1,5.51351938387022e-05,0.323769841983032
WBGene00017983,59.5906765465039,0.124985922655085,0.159065988714546,0.785748881109841,0.432014619973384,0.474770011936462,F32D1.3,0.0020974073445457,0.323516720344694
WBGene00005113,4.80267250461485,-0.411389195877557,0.524685775616041,-0.784067750635204,0.433000357202972,0.475799335002074,srd-35,-0.0856583902987881,0.32257616928726
WBGene00008434,12.8491503981193,-0.244034279633532,0.311246135320784,-0.784055613676999,0.433007478482948,0.475799335002074,D2089.3,-0.0189922502322994,0.32257616928726
WBGene00044299,4.65075756077574,-0.488762032203796,0.624016905631466,-0.783251267382251,0.433479574396129,0.47628715994713,C42D8.9,-0.105092993091274,0.322131126318083
WBGene00009688,4052.79014147278,-0.0231288209587354,0.0295500010105656,-0.782701190110473,0.433802603207193,0.476611144197581,F44E5.1,-5.70688837846669e-06,0.321835807128189
WBGene00010383,379.668087543177,-0.058523484587263,0.0747835060650312,-0.782572089310328,0.433878436854338,0.476663515118538,mpst-3,-0.000154143807466061,0.321788088662614
WBGene00010508,1.98855095250876,0.671175319998908,0.859042561913406,0.781306246926755,0.434622396865908,0.477449842399335,K02E2.7,0.3375198001098,0.321072245678872
WBGene00022772,95.9775766236892,0.0991119891924397,0.1268694453244,0.78121244196358,0.43467755715713,0.477479443059205,ZK616.2,0.00103265775902053,0.321045321374754
WBGene00043302,304.791880715004,-0.0710910824750572,0.0911889644189263,-0.779601818356676,0.435625285285931,0.478489433562265,F32D8.11,-0.00023324467275272,0.320127648265967
WBGene00016533,33.8729404395346,-0.164917700251195,0.211600106226228,-0.779383825426235,0.435753648871556,0.478599363957253,C39D10.6,-0.00486871520780974,0.32002788288522
WBGene00008577,29.9128797591605,-0.17256813913271,0.221570675332107,-0.778840155061368,0.436073880320437,0.478919999783422,F08G2.5,-0.0057690245981704,0.319737026364749
WBGene00015777,187.276290899352,0.0687863663433454,0.0884032135108227,0.778098030734192,0.436511223572231,0.479369204186429,sfxn-2,0.000367298850340395,0.319329869512823
WBGene00001630,2342.10275725111,0.0224182966479683,0.0288355406431227,0.777453661279457,0.43689116353833,0.479755315070999,gly-5,9.57186723706365e-06,0.318980205142321
WBGene00006573,843.640152011926,0.0500292234037399,0.0643876351818216,0.777000479400501,0.437158487490844,0.480017718907835,tin-10,5.93016148940155e-05,0.318742731203851
WBGene00022263,11.472643964062,-0.272175160524084,0.350574270324772,-0.776369470217938,0.43753086542127,0.480395434731989,Y73C8C.4,-0.0237238391931861,0.318401128413441
WBGene00255457,2.51624738552843,0.560279846291645,0.721772633761396,0.776255319312734,0.437598248874242,0.480438248715375,F23C8.14,0.222664849852981,0.31836242478124
WBGene00017075,15941.7864955901,-0.0184959817376988,0.0238586194495289,-0.775232690090289,0.438202174774332,0.481070087817452,nap-1,-1.16022013861591e-06,0.317791646006778
WBGene00001591,979.050704179783,0.0874918764955194,0.112904333666999,0.774920445069616,0.438386670261835,0.481241412872408,glc-1,8.93639891396812e-05,0.317637006834926
WBGene00006980,37.6221274923319,-0.151843694152618,0.196062676919155,-0.774465066674724,0.43865581866749,0.481505637887392,zig-3,-0.00403602093431763,0.317398623411618
WBGene00018390,679.018645514753,-0.0434371791074142,0.0560978758540603,-0.774310585670245,0.43874714521656,0.48157464901413,F43E2.1,-6.3970524807143e-05,0.317336383218374
WBGene00022225,26.0816003240178,0.171587273437934,0.222022126018769,0.772838619802373,0.439617894328647,0.482499100183131,Y73B3B.3,0.00657886292659443,0.31650349223908
WBGene00021972,3.32280204389138,-0.486214526341234,0.629452598970497,-0.772440255448088,0.439853719290774,0.48272662072359,glb-31,-0.146326660426578,0.316298750664274
WBGene00022405,2.58415037769837,-0.569814393635177,0.738796350430047,-0.771273969211532,0.440544558252941,0.483453443960477,srsx-6,-0.220503573844914,0.315645341652475
WBGene00012425,4.01940368584347,0.509546099494513,0.660960022496066,0.770918182873224,0.440755428804051,0.48365348992679,dlc-4,0.126771565963667,0.315465674115223
WBGene00004091,2947.78546525555,-0.0223935223019577,0.0290668756210595,-0.770413806901667,0.441054465881484,0.483950251320259,pps-1,-7.59672729440518e-06,0.315199280272015
WBGene00017034,7.94538848253122,0.354947396804589,0.460949552760105,0.770035234179556,0.441278992423115,0.484165222301373,otpl-2,0.0446733847671487,0.315006409245892
WBGene00019991,7.80636172784381,-0.341712735051053,0.443840715708104,-0.769899477351654,0.441359523973488,0.48422218633409,R09H3.3,-0.0437736229711504,0.314955315716827
WBGene00013272,3.50804368883115,0.434221556773153,0.564508825170816,0.769202424145913,0.441773151572367,0.484644563986722,aqp-12,0.123778833814305,0.314576654161195
WBGene00018669,106.302032060281,0.106201358694194,0.138266613687607,0.76809112382068,0.442433049895685,0.48530559975305,F52C6.12,0.000999052949749542,0.313984697500253
WBGene00019605,516.600008574039,-0.0462445257798248,0.060207084914846,-0.768091095013665,0.442433067008808,0.48530559975305,ctsa-1,-8.9517082873213e-05,0.313984697500253
WBGene00010113,3023.06729049686,0.0212951157196959,0.027726950987827,0.768029478937122,0.442469671581312,0.485314294651017,F55D12.5,7.0442083067876e-06,0.313976916604292
WBGene00009087,87.5281582481465,-0.0972911374550272,0.12677811411495,-0.767412720517463,0.442836167800155,0.485684800238627,F23D12.3,-0.00111154101037065,0.313645487788613
WBGene00003685,342.73243743417,-0.0525318854254125,0.0685204054952084,-0.766660457505409,0.443283419751821,0.486143821687516,nhr-95,-0.000153273748521403,0.31323522924579
WBGene00011360,1.77662109699958,-0.661211467793584,0.863949681907339,-0.76533562271107,0.444071716943484,0.486976779797472,lgc-18,-0.372173599035979,0.312491746477865
WBGene00003717,2.1233749874066,0.664761679422361,0.869049881797473,0.764929255898893,0.444313671771985,0.487210540231795,nhr-127,0.313068432737956,0.312283324818959
WBGene00013906,205.152637858092,0.065810951318719,0.0862498065930947,0.763027233547303,0.445447154463692,0.488421808668463,ugt-5,0.00032079017850232,0.311204952481223
WBGene00011960,9.87834945207647,-0.266444155521754,0.349609419693212,-0.762119498254834,0.445988686578484,0.48898390301054,oac-48,-0.026972537954278,0.310705437295118
WBGene00009117,2.83595861394865,0.563373518670178,0.739683340452239,0.761641486106384,0.446274007289247,0.489265031443115,F25H2.3,0.198653646036733,0.310455822854387
WBGene00006696,158.767276270053,-0.0991113663622594,0.130240902669178,-0.760984946595542,0.446666058554173,0.489663128128021,twk-46,-0.000624255631832325,0.310102597336541
WBGene00020121,3.10005406254419,-0.548450001037443,0.721069823016987,-0.760605954556113,0.44689246209519,0.48987959165934,R160.4,-0.176916269836706,0.309910652836691
WBGene00017685,1.83341389931719,0.768799517803375,1.0110120258003,0.760425690480591,0.447000171763473,0.489965924396221,F21H12.3,0.419326764180033,0.309834122749616
WBGene00011894,198.637003104068,0.0747786435163239,0.0983952825320967,0.759981999054996,0.44726534492028,0.49022483368432,ttr-23,0.000376458778313054,0.309604692147822
WBGene00007152,12.9869560380125,-0.264191772375246,0.347708768951978,-0.759807620531232,0.447369587110736,0.490307332599896,clec-225,-0.0203428556778019,0.309531611783681
WBGene00235114,4.71189082315113,-0.393418352266085,0.517992814910046,-0.759505423515199,0.447550270958335,0.490473593797948,ZK105.13,-0.083494793710645,0.309384369275967
WBGene00020867,208.484067643596,-0.0658353650654039,0.0867679745912127,-0.758751894066584,0.448000987475474,0.49093574506556,shc-2,-0.000315781276763794,0.30897534573764
WBGene00018358,74.0040747074328,0.140560497049964,0.185373190834673,0.758256878554376,0.448297216619739,0.49122855457497,erp-44.3,0.00189936159063747,0.308716396073109
WBGene00020487,2.78918496924234,-0.523057529099266,0.690800856165729,-0.757175565766496,0.448944686850087,0.491906179058855,T13C5.7,-0.18753059939275,0.308117722034469
WBGene00003849,37.4465478231463,-0.134458654311717,0.177620693316815,-0.756998814726442,0.449050572562648,0.491990343097093,odr-2,-0.00359068224250585,0.308043421583868
WBGene00219282,1.72259676919046,-0.875994977120666,1.1584911717379,-0.756151620738336,0.449558295196744,0.492514729696025,F43G9.21,-0.508531649883648,0.307580776475924
WBGene00009041,3.51628442647059,-0.451184897614985,0.597432439702543,-0.75520655999133,0.450125053191473,0.49310372055666,cut-3,-0.128312969854903,0.30706172062617
WBGene00017952,179.468377675025,0.0671695278643188,0.0889486823361342,0.75514921750597,0.450159454810542,0.493109486294181,F31E3.6,0.000374269432501068,0.307056642559943
WBGene00017509,8.26846087280767,0.352896416165063,0.46759695182301,0.754702131374538,0.45042772738181,0.493346322818244,F16B4.7,0.0426798193271528,0.306848104485476
WBGene00011156,16711.7094632672,0.0164137992734662,0.0217490116066059,0.754691733599554,0.450433967610039,0.493346322818244,rbm-3.2,9.82173565759042e-07,0.306848104485476
WBGene00020859,2.34343731508884,0.62104264376777,0.824689883573743,0.753062037182413,0.451412635596592,0.494386230403905,bath-25,0.265013550722702,0.305933633677492
WBGene00045475,26.0537816031789,0.1744053966553,0.23161701971989,0.752990418692981,0.451455671626523,0.494401367432579,T07A5.7,0.00669405306729141,0.305920336730725
WBGene00022522,8.58188431576473,-0.327629452279778,0.435448671410854,-0.752395112880372,0.451813484691587,0.494761201076467,ZC132.3,-0.0381768665510825,0.305604364861565
WBGene00015297,1072.35945578836,-0.0297524059253281,0.0395563979961436,-0.752151546463577,0.451959928343993,0.494889541725357,sco-1,-2.77448068040351e-05,0.305491723838791
WBGene00019496,12.3505889025442,-0.237892450249067,0.316683848058534,-0.751198558775553,0.452533167453026,0.495485170342104,frpr-14,-0.0192616280993743,0.304969339231121
WBGene00013398,2.3837746756732,0.785679775761018,1.04749665728725,0.750054685420889,0.45322176977471,0.496207026583258,Y62H9A.10,0.329594816061688,0.304337090155045
WBGene00006682,58.6809349891107,0.109875201674355,0.146756705424388,0.748689481387717,0.454044384967547,0.497075503092625,twk-30,0.00187241736510749,0.30357763926262
WBGene00008609,5.02515713338215,0.400318236381051,0.535177676129013,0.748009967972857,0.454454145105584,0.49749191394151,F09B12.5,0.0796628295902896,0.303213973730561
WBGene00013464,1237.74044314274,0.035419982308181,0.0473593063562531,0.747899093828351,0.45452102419689,0.497532942592753,Y67H2A.7,2.86166477829926e-05,0.303178158511015
WBGene00007937,24.1525432692746,-0.175186795253226,0.234503509762568,-0.747054043799174,0.455030939100175,0.498040040642094,C34E11.4,-0.00725334774479371,0.30273574011002
WBGene00007416,6.14416700027768,-0.330783010101893,0.442795223925411,-0.74703382563497,0.455043142965671,0.498040040642094,ceh-57,-0.0538369172073193,0.30273574011002
WBGene00014254,10.5048043913433,0.265702283637148,0.355912218997897,0.74653880775787,0.45534199770052,0.49833490442255,cyp-13A10,0.025293406115787,0.302478692866635
WBGene00006945,3075.35421909142,-0.0250516358259033,0.0335711669536417,-0.746224754727681,0.455531656681289,0.498510231894558,wars-1,-8.1459350829852e-06,0.302325923390955
WBGene00009013,667.673916831467,-0.0453308749437996,0.0608270238647907,-0.745242362088326,0.456125217939727,0.499127517826964,mrps-33,-6.78937334543832e-05,0.301788486012534
WBGene00002106,12.5592385707437,0.267566336096967,0.359204596635455,0.744885612832264,0.456340873313842,0.499331216803967,ins-23,0.0213043437776756,0.30161128220863
WBGene00009750,2.86319771360838,-0.505093321843267,0.678365886551711,-0.744573587582318,0.456529539958086,0.499505360102844,F46A8.7,-0.17640881712172,0.301459847076442
WBGene00011934,6.96337977779551,-0.423294285176956,0.568708062584118,-0.744308570646203,0.456689817367013,0.499620735291122,T22H2.4,-0.0607886254497761,0.30135954580702
WBGene00001025,1578.41948099326,0.0406870269893663,0.0546647046348591,0.744301597550765,0.456694034994881,0.499620735291122,dnj-7,2.57770684404902e-05,0.30135954580702
WBGene00010934,3.16849493021858,-0.476607501361171,0.640502619334221,-0.744114835715406,0.456807004725169,0.499712019454689,fbxa-118,-0.150420787111151,0.301280204449611
WBGene00005011,448.759716445169,-0.0570744976615899,0.0767337061341124,-0.743799570450007,0.456997740078451,0.499888355978775,F26F4.8,-0.000127182756317129,0.301126979256734
WBGene00009294,1332.4448437289,0.0313841530476525,0.0422133302098674,0.743465462014566,0.457199924363347,0.500077192347526,F31D4.9,2.35538102724183e-05,0.300962952417922
WBGene00007440,79.1898740926106,-0.0964378029228713,0.129789353017846,-0.743033235627664,0.45746155882403,0.500331025656243,C08E8.4,-0.00121780472601951,0.300742565568472
WBGene00000841,121.034307081918,-0.082196034867561,0.11073236718306,-0.74229456985848,0.457908881115645,0.500785504315386,cul-6,-0.000679113524497885,0.300348250658153
WBGene00016906,424.057881768488,0.0427525112874062,0.0575985846100057,0.74224933784188,0.457936280758766,0.500785504315386,C53D5.5,0.000100817631567444,0.300348250658153
